ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
1495,1.284,1.297,0.1,48.865,12.054,4.081,17.823,0.581,0.081,0.108
1515,1.267,1.293,0.9,48.853,11.92,4.04,17.895,0.573,0.08,0.107
1527,1.25,1.342,2.0,48.816,11.868,4.013,17.841,0.566,0.079,0.105
1542,1.26,1.338,1.4,48.805,11.909,4.0,17.806,0.558,0.078,0.104
1578,1.269,1.333,0.8,48.731,11.885,4.013,17.808,0.551,0.077,0.103
1593,1.278,1.342,1.6,48.823,11.823,4.0,17.823,0.557,0.076,0.101
1618,1.3,1.338,1.8,48.812,11.85,4.012,17.789,0.562,0.075,0.1
1626,1.296,1.37,1.2,48.815,11.852,3.975,17.769,0.556,0.074,0.099
1649,1.28,1.378,1.2,48.683,11.854,3.951,17.694,0.549,0.073,0.098
1674,1.265,1.398,0.4,48.53,11.831,3.94,17.642,0.542,0.072,0.096
1691,1.262,1.405,0.3,48.548,11.786,3.917,17.618,0.536,0.071,0.095
1726,1.247,1.424,1.2,48.424,11.694,3.882,17.611,0.541,0.071,0.094
1734,1.244,1.407,1.0,48.442,11.686,3.872,17.644,0.547,0.07,0.093
1755,1.253,1.414,0.4,48.276,11.644,3.874,17.636,0.54,0.069,0.092
1784,1.239,1.42,0.4,48.5,11.625,3.864,17.673,0.534,0.068,0.091
1796,1.236,1.449,1.3,48.674,11.562,3.843,17.587,0.528,0.067,0.09
1817,1.233,1.433,1.2,48.589,11.567,3.844,17.579,0.533,0.067,0.089
1833,1.253,1.418,3.0,48.538,11.527,3.857,17.541,0.527,0.066,0.088
1851,1.272,1.402,1.8,48.663,11.652,3.902,17.579,0.533,0.065,0.109
1875,1.269,1.409,1.0,48.559,11.591,3.882,17.565,0.527,0.075,0.118
1898,1.266,1.394,0.4,48.404,11.532,3.872,17.536,0.521,0.074,0.117
