ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
1674,1.2,2.0,0.4,46.0,10.1,2.7,16.42,0.3,0.0,0.0
1691,1.1,2.2,0.3,46.2,9.8,2.7,16.1,0.2,0.0,0.0
1726,1.1,2.4,1.2,45.2,10.0,2.7,15.48,0.3,0.0,0.0
1734,1.2,1.9,1.0,45.6,10.3,2.8,16.15,0.4,0.0,0.0
1755,1.2,2.0,0.4,44.2,9.6,2.9,16.32,0.4,0.0,0.0
1784,1.0,2.1,0.4,46.7,9.6,2.7,16.62,0.4,0.0,0.0
1796,0.9,2.3,1.3,47.5,9.5,2.6,15.72,0.3,0.0,0.0
1817,0.7,2.2,1.2,46.8,9.3,2.5,15.9,0.3,0.0,0.0
1833,0.9,1.8,3.0,46.3,8.9,2.9,15.69,0.3,0.0,0.0
1851,1.2,1.6,1.8,48.5,10.0,3.5,16.64,0.4,0.0,0.2
1875,1.3,1.5,1.0,48.8,9.6,3.4,16.92,0.4,0.1,0.3
1898,1.3,1.3,0.4,47.2,9.4,3.5,16.85,0.4,0.1,0.3
