ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
1675,1.3,1.2,2.2,43.6,14.0,4.6,17.24,0.4,0.0,0.0
1695,1.5,1.3,0.4,44.1,14.5,4.7,17.09,0.4,0.0,0.0
1724,1.4,1.2,1.8,44.2,14.1,4.7,17.06,0.4,0.0,0.0
1733,1.3,1.1,1.3,44.7,13.7,4.8,17.03,0.4,0.0,0.0
1757,1.4,0.9,2.6,44.0,13.4,4.8,17.3,0.3,0.1,0.1
1777,1.5,0.8,1.3,43.6,13.6,4.8,16.68,0.2,0.1,0.1
1813,1.6,0.6,0.7,41.5,12.9,4.9,16.6,0.2,0.1,0.1
1830,1.7,0.6,1.8,42.3,11.8,4.5,16.27,0.3,0.1,0.1
1840,1.7,0.9,2.0,41.3,10.7,4.2,16.76,0.4,0.1,0.1
1852,1.5,1.2,1.7,42.3,10.4,3.8,16.41,0.3,0.1,0.2
1877,1.6,1.4,3.3,41.0,10.6,3.9,16.39,0.3,0.1,0.2
1895,1.5,1.3,1.8,42.6,11.6,4.3,16.65,0.3,0.1,0.2
