ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
482,2022,11,Manchester United,Manchester City,0,1,0,0,2,0.9,1.6,33,67,Harry Maguire,3-5-2,5,1,17.3,0,0,0,İlkay Gündoğan,4-3-3,16,5,14.7,0,0,0,Michael Oliver,2021-11-06,Sat,12:30
519,2022,14,Manchester United,Arsenal,1,0,0,3,2,1.9,1.4,44,56,Harry Maguire,4-2-3-1,13,9,19.7,0,1,1,Pierre-Emerick Aubameyang,4-4-1-1,17,7,16.5,1,0,0,Martin Atkinson,2021-12-02,Thu,20:15
525,2022,15,Manchester United,Crystal Palace,1,0,0,1,0,0.9,0.5,61,39,Harry Maguire,4-2-2-2,16,3,19.2,2,0,0,Wilfried Zaha,4-3-3,8,2,19.2,0,0,0,Craig Pawson,2021-12-05,Sun,14:00
563,2022,20,Manchester United,Burnley,1,0,0,3,1,2.4,1.1,57,43,Harry Maguire,4-2-2-2,18,6,17.5,1,0,0,Ben Mee,4-4-2,10,3,13.3,0,0,0,Jonathan Moss,2021-12-30,Thu,20:15
571,2022,21,Manchester United,Wolverhampton Wanderers,0,1,0,0,1,0.8,0.7,51,49,Cristiano Ronaldo,4-2-2-2,9,2,20.8,1,0,0,Conor Coady,3-4-3,19,6,20.4,1,0,0,Mike Dean,2022-01-03,Mon,17:30
588,2022,23,Manchester United,West Ham United,1,0,0,1,0,1.9,0.3,57,43,Harry Maguire,4-2-3-1,18,3,18.3,1,0,0,Declan Rice,4-2-3-1,6,1,17.9,0,0,0,Jonathan Moss,2022-01-22,Sat,15:00
605,2022,25,Manchester United,Southampton,0,0,1,1,1,2.1,0.8,53,47,Harry Maguire,4-2-3-1,12,7,11.7,0,0,0,James Ward-Prowse,4-4-2,13,4,21.1,0,0,0,Stuart Attwell,2022-02-12,Sat,12:30
614,2022,18,Manchester United,Brighton And Hove Albion,1,0,0,2,0,1.7,0.7,50,50,Harry Maguire,4-2-3-1,19,7,19.7,2,0,0,Lewis Dunk,4-1-2-1-2◆,10,3,18.9,0,0,0,Peter Bankes,2022-02-15,Tue,20:15
633,2022,27,Manchester United,Watford,0,0,1,0,0,2.8,0.6,67,33,Bruno Fernandes,4-2-3-1,22,3,16.9,1,0,0,Moussa Sissoko,4-3-3,10,2,21.7,0,0,0,Kevin Friend,2022-02-26,Sat,15:00
654,2022,29,Manchester United,Tottenham Hotspur,1,0,0,3,2,1.0,1.5,43,57,Harry Maguire,4-2-3-1,10,6,16.1,0,0,0,Hugo Lloris,3-4-3,9,1,19.8,1,1,1,Jonathan Moss,2022-03-12,Sat,17:30
675,2022,31,Manchester United,Leicester City,0,0,1,1,1,0.9,0.8,54,46,Harry Maguire,4-2-3-1,11,5,14.7,0,0,0,Kasper Schmeichel,4-2-3-1,11,3,16.7,0,0,0,Andre Marriner,2022-04-02,Sat,17:30
691,2022,33,Manchester United,Norwich City,1,0,0,3,2,1.9,1.5,61,39,Harry Maguire,4-3-3,20,9,17.3,1,0,0,Grant Hanley,4-2-3-1,15,4,19.9,1,0,0,Andy Madley,2022-04-16,Sat,15:00
712,2022,37,Manchester United,Chelsea,0,0,1,1,1,0.5,1.9,36,64,Bruno Fernandes,4-2-3-1,6,3,15.9,0,0,0,César Azpilicueta,3-4-1-2,21,6,17.4,0,0,0,Mike Dean,2022-04-28,Thu,19:45
722,2022,35,Manchester United,Brentford,1,0,0,3,0,2.0,0.6,63,37,Bruno Fernandes,4-2-3-1,8,4,20.3,1,1,1,Pontus Jansson,5-3-2,12,4,18.9,1,0,0,Chris Kavanagh,2022-05-02,Mon,20:00
769,2023,1,Manchester United,Brighton And Hove Albion,0,1,0,1,2,1.4,1.5,62,38,Harry Maguire,4-3-3,17,5,15.5,0,0,0,Lewis Dunk,3-3-3-1,15,4,17.4,0,0,0,Paul Tierney,2022-08-07,Sun,14:00
790,2023,3,Manchester United,Liverpool,1,0,0,2,1,1.8,1.3,30,70,Bruno Fernandes,4-2-3-1,13,5,19.5,2,0,0,Jordan Henderson,4-3-3,17,5,14.4,0,0,0,Michael Oliver,2022-08-22,Mon,20:00
820,2023,6,Manchester United,Arsenal,1,0,0,3,1,1.5,1.3,40,60,Bruno Fernandes,4-2-3-1,10,6,15.5,0,0,0,Martin Ødegaard,4-3-3,16,3,18.6,1,0,0,Paul Tierney,2022-09-04,Sun,16:30
854,2023,11,Manchester United,Newcastle United,0,0,1,0,0,0.8,0.8,63,37,Bruno Fernandes,4-2-3-1,15,2,19.4,1,0,0,Kieran Trippier,4-3-3,9,2,14.7,1,0,0,Craig Pawson,2022-10-16,Sun,14:00
864,2023,12,Manchester United,Tottenham Hotspur,1,0,0,2,0,1.5,0.6,52,48,Bruno Fernandes,4-2-3-1,28,10,21.4,1,0,0,Hugo Lloris,3-5-2,9,2,14.9,0,0,0,Simon Hooper,2022-10-19,Wed,20:15
886,2023,14,Manchester United,West Ham United,1,0,0,1,0,1.2,1.1,53,47,Harry Maguire,4-2-3-1,16,3,18.1,0,0,0,Declan Rice,4-2-3-1,13,4,22.3,0,0,0,Chris Kavanagh,2022-10-30,Sun,16:15
915,2023,17,Manchester United,Nottingham Forest,1,0,0,3,0,2.4,0.7,65,35,Bruno Fernandes,4-2-3-1,17,8,15.9,0,0,0,Joe Worrall,4-3-3,8,3,15.2,0,0,0,Anthony Taylor,2022-12-27,Tue,20:00
931,2023,19,Manchester United,Bournemouth,1,0,0,3,0,2.2,0.6,58,42,Harry Maguire,4-2-3-1,18,6,16.7,2,0,0,Lloyd Kelly,4-4-2,7,4,15.7,1,0,0,Michael Salisbury,2023-01-03,Tue,20:00
939,2023,20,Manchester United,Manchester City,1,0,0,2,1,1.7,0.6,30,70,Bruno Fernandes,4-2-3-1,8,3,14.8,0,0,0,Kevin De Bruyne,4-3-3,5,1,19.2,0,0,0,Stuart Attwell,2023-01-14,Sat,12:30
962,2023,22,Manchester United,Crystal Palace,1,0,0,2,1,2.0,1.3,52,48,Bruno Fernandes,4-2-3-1,13,4,16.4,0,1,1,Marc Guéhi,4-2-3-1,10,3,12.8,0,0,0,Andre Marriner,2023-02-04,Sat,15:00
970,2023,8,Manchester United,Leeds United,0,0,1,2,2,2.0,0.6,66,34,Bruno Fernandes,4-2-3-1,24,6,16.7,0,0,0,Luke Ayling,4-2-3-1,8,2,18.4,1,0,0,Simon Hooper,2023-02-08,Wed,20:00
990,2023,24,Manchester United,Leicester City,1,0,0,3,0,4.4,1.6,57,43,Bruno Fernandes,4-2-3-1,26,8,15.5,1,0,0,James Maddison,4-2-3-1,19,3,19.0,1,0,0,Stuart Attwell,2023-02-19,Sun,14:00
1018,2023,27,Manchester United,Southampton,0,0,1,0,0,0.8,1.0,47,53,Bruno Fernandes,4-1-4-1,10,4,15.4,0,0,0,James Ward-Prowse,4-2-3-1,17,4,21.2,2,0,0,Anthony Taylor,2023-03-12,Sun,14:00
1046,2023,25,Manchester United,Brentford,1,0,0,1,0,1.2,0.7,64,36,Bruno Fernandes,4-2-3-1,18,3,19.9,1,0,0,Pontus Jansson,5-3-2,6,1,16.5,0,0,0,John Brooks,2023-04-05,Wed,20:00
1047,2023,30,Manchester United,Everton,1,0,0,2,0,3.4,1.0,63,37,Harry Maguire,4-2-3-1,29,11,16.5,0,0,0,Séamus Coleman,4-4-2,15,1,18.0,0,0,0,Michael Oliver,2023-04-08,Sat,12:30
1090,2023,34,Manchester United,Aston Villa,1,0,0,1,0,1.2,0.6,57,43,Bruno Fernandes,4-1-4-1,14,6,19.0,0,0,0,John McGinn,4-2-3-1,7,1,17.7,0,0,0,Jarred Gillett,2023-04-30,Sun,14:00
1109,2023,36,Manchester United,Wolverhampton Wanderers,1,0,0,2,0,3.2,0.3,48,52,Bruno Fernandes,4-2-3-1,27,9,19.3,2,0,0,Rúben Neves,4-4-2,5,0,10.5,0,0,0,John Brooks,2023-05-13,Sat,15:00
1130,2023,32,Manchester United,Chelsea,1,0,0,4,1,5.2,1.9,42,58,Bruno Fernandes,4-2-3-1,17,8,15.3,0,1,1,César Azpilicueta,4-3-3,14,5,19.2,0,0,0,Stuart Attwell,2023-05-25,Thu,20:00
1137,2023,38,Manchester United,Fulham,1,0,0,2,1,2.9,1.8,53,47,Harry Maguire,4-2-3-1,21,8,20.7,1,0,0,Tom Cairney,4-2-3-1,9,2,17.6,1,0,1,Robert Jones,2023-05-28,Sun,16:30
1150,2024,1,Manchester United,Wolverhampton Wanderers,1,0,0,1,0,2.2,2.2,51,49,Bruno Fernandes,4-1-4-1,15,2,14.7,0,0,0,Max Kilman,4-4-2,23,6,15.3,0,0,0,Simon Hooper,2023-08-14,Mon,20:00
1165,2024,3,Manchester United,Nottingham Forest,1,0,0,3,2,2.8,1.2,66,34,Bruno Fernandes,4-2-3-1,17,8,20.3,0,1,1,Joe Worrall,3-4-3,9,4,14.7,0,0,0,Stuart Attwell,2023-08-26,Sat,15:00
1183,2024,5,Manchester United,Brighton And Hove Albion,0,1,0,1,3,1.0,1.7,44,56,Bruno Fernandes,4-1-2-1-2◆,14,4,18.6,1,0,0,Lewis Dunk,4-2-3-1,10,8,17.1,0,0,0,Jarred Gillett,2023-09-16,Sat,15:00
1202,2024,7,Manchester United,Crystal Palace,0,1,0,0,1,1.3,0.9,77,23,Bruno Fernandes,4-2-3-1,19,3,15.5,0,0,0,Joel Ward,4-3-3,8,2,13.5,0,0,0,Chris Kavanagh,2023-09-30,Sat,15:00
1212,2024,8,Manchester United,Brentford,1,0,0,2,1,1.4,0.9,64,36,Bruno Fernandes,4-2-3-1,21,8,18.3,1,0,0,Christian Nørgaard,3-5-2,11,3,17.3,0,0,0,Andy Madley,2023-10-07,Sat,15:00
1240,2024,10,Manchester United,Manchester City,0,1,0,0,3,0.9,4.0,40,60,Bruno Fernandes,4-2-3-1,7,3,15.2,0,0,0,Kyle Walker,4-2-3-1,20,9,17.2,2,1,1,Paul Tierney,2023-10-29,Sun,15:30
1252,2024,12,Manchester United,Luton Town,1,0,0,1,0,2.2,0.4,64,36,Bruno Fernandes,4-2-3-1,15,4,14.0,1,0,0,Tom Lockyer,3-4-3,10,4,21.9,1,0,0,Graham Scott,2023-11-11,Sat,15:00
1287,2024,15,Manchester United,Chelsea,1,0,0,2,1,4.1,1.5,45,55,Bruno Fernandes,4-2-3-1,27,8,15.4,1,0,1,Levi Colwill,4-2-3-1,13,3,15.0,0,0,0,Chris Kavanagh,2023-12-06,Wed,20:15
1292,2024,16,Manchester United,Bournemouth,0,1,0,0,3,1.1,1.5,68,32,Bruno Fernandes,4-2-3-1,20,3,15.4,0,0,0,Neto,4-2-3-1,10,4,12.7,0,0,0,Peter Bankes,2023-12-09,Sat,15:00
1323,2024,19,Manchester United,Aston Villa,1,0,0,3,2,1.1,1.7,46,54,Bruno Fernandes,4-2-3-1,13,7,18.0,1,0,0,John McGinn,4-2-3-1,10,3,14.6,1,0,0,Craig Pawson,2023-12-26,Tue,20:00
1343,2024,21,Manchester United,Tottenham Hotspur,0,0,1,2,2,0.8,1.2,37,63,Bruno Fernandes,4-2-3-1,9,2,14.5,1,0,0,Cristian Romero,4-3-3,16,5,14.4,0,0,0,John Brooks,2024-01-14,Sun,16:30
1364,2024,23,Manchester United,West Ham United,1,0,0,3,0,0.7,1.4,51,49,Bruno Fernandes,4-2-3-1,12,5,20.4,0,0,0,Kurt Zouma,4-2-3-1,22,3,18.9,1,0,0,Andy Madley,2024-02-04,Sun,14:00
1392,2024,26,Manchester United,Fulham,0,1,0,1,2,1.7,1.2,57,43,Bruno Fernandes,4-2-3-1,21,8,17.3,0,0,0,Harrison Reed,4-2-3-1,17,5,17.1,0,0,0,Michael Oliver,2024-02-24,Sat,15:00
1409,2024,28,Manchester United,Everton,1,0,0,2,0,2.7,1.6,51,49,Bruno Fernandes,4-2-4-0,13,6,17.6,1,2,2,James Tarkowski,4-4-1-1,23,6,16.9,1,0,0,Simon Hooper,2024-03-09,Sat,12:30
1451,2024,32,Manchester United,Liverpool,0,0,1,2,2,0.7,3.6,38,62,Bruno Fernandes,4-2-3-1,9,5,18.1,0,0,0,Virgil van Dijk,4-3-3,27,6,17.5,0,1,1,Anthony Taylor,2024-04-07,Sun,15:30
1474,2024,29,Manchester United,Sheffield United,1,0,0,4,2,2.9,0.8,71,29,Bruno Fernandes,4-2-3-1,24,12,16.9,0,1,1,Oliver Arblaster,3-5-2,10,4,17.8,1,0,0,Michael Salisbury,2024-04-24,Wed,20:00
1479,2024,35,Manchester United,Burnley,0,0,1,1,1,2.7,2.1,48,52,Bruno Fernandes,4-2-3-1,27,10,18.0,0,0,0,Josh Cullen,4-4-2,15,6,19.3,1,1,1,John Brooks,2024-04-27,Sat,15:00
1506,2024,37,Manchester United,Arsenal,0,1,0,0,1,0.5,1.5,54,46,Scott McTominay,4-2-3-1,14,2,22.9,0,0,0,Martin Ødegaard,4-3-3,11,5,13.4,0,0,0,Paul Tierney,2024-05-12,Sun,16:30
1510,2024,34,Manchester United,Newcastle United,1,0,0,3,2,1.5,2.2,45,55,Bruno Fernandes,4-2-2-2,17,8,15.2,0,0,0,Kieran Trippier,4-3-3,21,7,14.6,0,0,0,Robert Jones,2024-05-15,Wed,20:00
1521,2025,1,Manchester United,Fulham,1,0,0,1,0,2.4,0.4,55,45,Bruno Fernandes,4-2-3-1,14,5,17.6,0,0,0,Bernd Leno,4-2-3-1,10,2,16.9,0,0,0,Robert Jones,2024-08-16,Fri,20:00
1550,2025,3,Manchester United,Liverpool,0,1,0,0,3,1.4,1.8,53,47,Bruno Fernandes,4-2-3-1,8,3,15.6,0,0,0,Virgil van Dijk,4-2-3-1,11,3,13.4,0,0,0,Anthony Taylor,2024-09-01,Sun,16:00
1579,2025,6,Manchester United,Tottenham Hotspur,0,1,0,0,3,1.0,4.4,39,61,Bruno Fernandes,4-2-3-1,11,2,15.1,0,0,0,Cristian Romero,4-3-3,24,10,14.6,0,0,0,Chris Kavanagh,2024-09-29,Sun,16:30
1596,2025,8,Manchester United,Brentford,1,0,0,2,1,1.3,0.9,50,50,Bruno Fernandes,4-2-3-1,23,11,18.7,0,0,0,Christian Nørgaard,4-2-3-1,8,2,17.9,1,0,0,Samuel Barrott,2024-10-19,Sat,15:00
1619,2025,10,Manchester United,Chelsea,0,0,1,1,1,2.0,1.1,46,54,Bruno Fernandes,4-2-3-1,10,3,18.3,1,1,1,Reece James,4-2-3-1,12,3,16.0,0,0,0,Robert Jones,2024-11-03,Sun,16:30
1629,2025,11,Manchester United,Leicester City,1,0,0,3,0,0.8,0.6,51,49,Bruno Fernandes,4-2-3-1,13,3,19.3,0,0,0,Harry Winks,4-3-3,6,5,23.7,0,0,0,Peter Bankes,2024-11-10,Sun,14:00
1648,2025,13,Manchester United,Everton,1,0,0,4,0,1.1,0.6,60,40,Bruno Fernandes,3-4-3,11,5,15.1,0,0,0,James Tarkowski,4-2-3-1,8,2,21.3,2,0,0,John Brooks,2024-12-01,Sun,13:30
1664,2025,15,Manchester United,Nottingham Forest,0,1,0,2,3,1.6,0.8,71,29,Bruno Fernandes,3-4-3,17,7,18.7,1,0,0,Ryan Yates,4-2-3-1,11,3,16.3,0,0,0,Darren England,2024-12-07,Sat,17:30
1687,2025,17,Manchester United,Bournemouth,0,1,0,0,3,2.2,1.6,60,40,Bruno Fernandes,3-4-3,23,7,17.7,1,0,0,Adam Smith,4-2-3-1,9,4,19.7,0,1,1,Craig Pawson,2024-12-22,Sun,14:00
1708,2025,19,Manchester United,Newcastle United,0,1,0,0,2,0.8,1.9,52,48,Lisandro Martínez,3-4-3,10,0,16.6,0,0,0,Bruno Guimarães,4-3-3,12,4,15.2,0,0,0,Simon Hooper,2024-12-30,Mon,20:00
1729,2025,21,Manchester United,Southampton,1,0,0,3,1,3.4,1.4,60,40,Bruno Fernandes,3-4-3,23,9,15.0,0,0,0,Jan Bednarek,3-4-1-2,13,5,17.0,1,0,0,John Brooks,2025-01-16,Thu,20:00
1737,2025,22,Manchester United,Brighton And Hove Albion,0,1,0,1,3,1.5,1.9,51,49,Bruno Fernandes,3-4-3,9,0,16.4,0,1,1,Lewis Dunk,4-4-2,6,3,15.3,0,0,0,Peter Bankes,2025-01-19,Sun,14:00
1757,2025,24,Manchester United,Crystal Palace,0,1,0,0,2,1.1,2.6,66,34,Bruno Fernandes,3-4-3,17,2,15.3,0,0,0,Marc Guéhi,3-4-3,11,3,14.4,0,0,0,John Brooks,2025-02-02,Sun,14:00
1787,2025,27,Manchester United,Ipswich Town,1,0,0,3,2,0.7,1.4,45,55,Bruno Fernandes,3-4-3,10,6,12.9,0,0,0,Sam Morsy,3-4-3,12,3,18.9,0,0,0,Darren England,2025-02-26,Wed,19:30
1800,2025,28,Manchester United,Arsenal,0,0,1,1,1,1.5,1.6,32,68,Bruno Fernandes,3-4-3,10,6,15.9,1,0,0,Martin Ødegaard,4-3-3,17,6,19.6,1,0,0,Anthony Taylor,2025-03-09,Sun,16:30
1828,2025,31,Manchester United,Manchester City,0,0,1,0,0,0.9,0.5,42,58,Bruno Fernandes,3-4-3,13,2,17.9,1,0,0,Kevin De Bruyne,4-1-2-1-2◆,9,5,21.5,1,0,0,John Brooks,2025-04-06,Sun,16:30
1848,2025,33,Manchester United,Wolverhampton Wanderers,0,1,0,0,1,1.3,0.2,59,41,Victor Lindelöf,3-4-3,12,2,19.6,3,0,0,Nélson Semedo,3-4-3,4,2,20.6,1,0,0,Robert Jones,2025-04-20,Sun,14:00
1878,2025,36,Manchester United,West Ham United,0,1,0,0,2,2.1,1.7,52,48,Bruno Fernandes,3-4-3,20,5,18.1,0,0,0,Jarrod Bowen,3-4-1-2,9,4,12.4,0,0,0,Jarred Gillett,2025-05-11,Sun,14:15
1898,2025,38,Manchester United,Aston Villa,1,0,0,2,0,2.9,0.4,67,33,Bruno Fernandes,3-4-3,25,9,19.7,1,1,1,John McGinn,4-2-3-1,6,1,19.5,0,0,0,Thomas Bramall,2025-05-25,Sun,16:00
