ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
1664,1.783,1.157,1.6,54.096,15.59,5.41,17.49,0.494,0.181,0.205
1687,1.786,1.179,2.2,54.298,15.607,5.429,17.505,0.5,0.179,0.202
1708,1.765,1.2,0.8,54.365,15.694,5.447,17.507,0.506,0.176,0.2
1729,1.744,1.209,3.4,54.337,15.628,5.384,17.497,0.5,0.174,0.198
1737,1.759,1.207,1.5,54.402,15.713,5.425,17.468,0.494,0.172,0.195
1757,1.75,1.227,1.1,54.364,15.636,5.364,17.456,0.489,0.182,0.205
1787,1.73,1.236,0.7,54.494,15.652,5.326,17.431,0.483,0.18,0.202
1800,1.744,1.244,1.5,54.389,15.589,5.333,17.381,0.478,0.178,0.2
1828,1.736,1.242,0.9,54.143,15.527,5.341,17.365,0.484,0.176,0.198
1848,1.717,1.228,1.3,54.011,15.5,5.304,17.371,0.489,0.174,0.196
1878,1.699,1.226,2.1,54.065,15.462,5.269,17.395,0.516,0.172,0.194
1898,1.681,1.234,2.9,54.043,15.511,5.266,17.402,0.511,0.17,0.191
