ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
198,0.6,1.8,0.2,38.9,7.5,2.1,18.3,0.1,0.1,0.2
234,0.545,1.727,0.7,37.636,7.182,2.0,18.745,0.091,0.091,0.182
242,0.5,1.833,0.9,39.0,7.25,2.25,18.467,0.083,0.083,0.167
283,0.462,1.769,0.1,38.769,7.0,2.231,17.8,0.077,0.077,0.154
292,0.429,2.0,1.1,38.071,6.571,2.071,17.257,0.071,0.071,0.143
313,0.467,2.0,0.5,38.6,6.733,2.0,17.56,0.067,0.067,0.133
335,0.438,1.938,0.5,39.438,6.812,2.0,17.769,0.062,0.062,0.125
360,0.412,2.059,1.2,39.118,6.882,1.941,17.794,0.059,0.059,0.118
367,0.444,1.944,0.9,39.056,7.056,2.0,17.833,0.056,0.056,0.111
1151,0.421,1.895,0.5,39.579,7.263,1.947,17.858,0.105,0.053,0.105
1185,0.45,1.9,0.7,40.1,7.25,2.0,17.905,0.1,0.05,0.1
1204,0.476,1.905,1.1,39.619,7.238,2.143,17.89,0.095,0.048,0.095
1214,0.455,1.909,0.6,40.0,7.636,2.136,17.791,0.091,0.045,0.091
1234,0.478,1.957,0.0,40.0,7.522,2.13,17.739,0.087,0.043,0.087
1256,0.458,2.083,1.1,39.708,7.292,2.042,18.662,0.083,0.042,0.083
1272,0.48,2.04,0.4,39.68,7.36,2.0,18.688,0.08,0.04,0.08
1302,0.462,2.154,0.4,39.577,7.308,2.038,18.696,0.077,0.038,0.077
1311,0.444,2.148,0.6,38.926,7.259,2.0,18.733,0.111,0.037,0.074
1330,0.464,2.107,0.3,38.357,7.179,2.0,18.768,0.107,0.036,0.071
1352,0.448,2.103,0.8,37.724,7.069,2.0,18.634,0.103,0.034,0.069
1370,0.5,2.133,1.7,38.033,7.133,2.1,18.563,0.1,0.033,0.067
1397,0.581,2.097,0.6,37.645,7.097,2.097,18.687,0.097,0.065,0.097
1410,0.562,2.062,1.2,37.625,7.25,2.156,18.612,0.094,0.062,0.094
1442,0.606,2.061,0.6,37.424,7.424,2.364,18.482,0.091,0.061,0.091
1457,0.618,2.088,0.8,36.853,7.353,2.382,18.338,0.118,0.059,0.088
1474,0.6,2.086,0.8,37.143,7.371,2.371,18.246,0.114,0.057,0.086
1481,0.639,2.139,1.5,36.917,7.444,2.417,18.233,0.139,0.056,0.083
1503,0.649,2.216,0.6,37.0,7.649,2.459,18.105,0.135,0.054,0.081
