ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
1494,1.365,1.608,0.9,43.608,11.527,3.595,16.695,0.378,0.108,0.176
1517,1.347,1.653,0.4,43.44,11.547,3.573,16.707,0.4,0.107,0.173
1534,1.342,1.671,1.4,43.25,11.434,3.553,16.622,0.395,0.105,0.171
1555,1.351,1.649,0.8,43.234,11.519,3.545,16.63,0.39,0.104,0.169
1576,1.346,1.641,1.0,43.269,11.513,3.538,16.647,0.385,0.103,0.167
1591,1.342,1.633,0.8,43.266,11.608,3.532,16.673,0.38,0.101,0.165
1614,1.338,1.662,0.1,43.262,11.6,3.525,16.676,0.375,0.1,0.162
1640,1.321,1.679,0.9,43.296,11.506,3.494,16.757,0.37,0.099,0.16
1652,1.329,1.659,3.0,43.341,11.549,3.524,16.794,0.378,0.098,0.159
1679,1.325,1.675,2.1,43.554,11.783,3.578,16.769,0.373,0.096,0.157
1693,1.321,1.667,1.7,43.607,11.821,3.56,16.75,0.369,0.107,0.167
1713,1.318,1.647,1.4,43.635,11.871,3.541,16.733,0.376,0.106,0.165
1748,1.314,1.674,1.3,43.64,11.93,3.547,16.716,0.384,0.105,0.163
1759,1.31,1.667,1.2,43.759,11.954,3.54,16.692,0.379,0.103,0.161
1774,1.307,1.67,1.1,43.625,11.977,3.557,16.734,0.386,0.102,0.159
1802,1.303,1.652,0.8,43.494,11.899,3.539,16.679,0.382,0.101,0.157
1811,1.3,1.644,1.3,43.522,11.878,3.556,16.644,0.378,0.1,0.156
1835,1.286,1.637,1.4,43.681,11.857,3.527,16.631,0.396,0.099,0.154
1854,1.283,1.641,1.3,43.696,11.848,3.533,16.597,0.391,0.098,0.152
1878,1.29,1.656,1.7,43.731,11.849,3.538,16.582,0.387,0.097,0.151
1899,1.298,1.638,1.1,43.777,11.819,3.543,16.537,0.383,0.096,0.149
