ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
843,1.512,1.274,2.4,45.179,11.94,3.869,16.424,0.405,0.071,0.131
855,1.529,1.271,1.7,45.235,11.988,3.906,16.424,0.4,0.082,0.141
862,1.523,1.267,1.7,45.419,12.14,3.907,16.451,0.395,0.081,0.14
876,1.506,1.264,1.9,45.425,12.08,3.885,16.437,0.391,0.08,0.149
886,1.511,1.25,1.1,45.534,12.159,3.875,16.49,0.398,0.091,0.159
894,1.494,1.247,0.3,45.551,12.169,3.876,16.555,0.393,0.09,0.157
899,1.489,1.256,1.4,45.511,12.089,3.856,16.557,0.389,0.089,0.156
913,1.473,1.264,1.0,45.604,12.154,3.879,16.555,0.385,0.088,0.154
917,1.467,1.283,1.3,45.478,12.098,3.87,16.638,0.38,0.098,0.163
933,1.452,1.29,1.4,45.667,12.183,3.882,16.655,0.398,0.097,0.161
943,1.457,1.298,1.1,45.585,12.202,3.851,16.717,0.394,0.106,0.17
953,1.442,1.295,2.2,45.547,12.242,3.842,16.735,0.389,0.105,0.168
967,1.448,1.281,1.0,45.417,12.229,3.844,16.684,0.385,0.104,0.167
971,1.443,1.278,1.3,45.34,12.206,3.814,16.679,0.381,0.103,0.165
991,1.439,1.276,0.5,45.173,12.184,3.796,16.65,0.388,0.102,0.163
995,1.424,1.283,2.7,45.152,12.121,3.768,16.643,0.394,0.101,0.162
1006,1.45,1.27,0.3,45.19,12.18,3.78,16.626,0.39,0.1,0.16
1019,1.436,1.297,2.1,45.089,12.089,3.762,16.581,0.386,0.099,0.158
1038,1.431,1.294,1.4,45.049,12.127,3.765,16.582,0.382,0.108,0.167
1045,1.427,1.282,1.0,45.029,12.126,3.748,16.559,0.388,0.107,0.165
1051,1.423,1.317,1.1,45.0,12.077,3.731,16.583,0.394,0.106,0.163
1064,1.419,1.305,1.8,44.8,12.048,3.743,16.559,0.39,0.105,0.162
1073,1.425,1.311,2.4,44.66,12.075,3.726,16.542,0.396,0.113,0.17
1080,1.449,1.299,0.8,44.579,12.131,3.785,16.539,0.402,0.112,0.168
1085,1.444,1.306,1.7,44.426,12.083,3.769,16.53,0.398,0.111,0.167
1095,1.459,1.33,0.4,44.394,12.046,3.771,16.526,0.394,0.11,0.165
1104,1.445,1.345,1.3,44.273,11.991,3.755,16.595,0.391,0.109,0.164
1115,1.441,1.333,0.2,44.189,12.018,3.757,16.586,0.387,0.108,0.162
1125,1.429,1.339,2.1,44.214,11.946,3.759,16.607,0.384,0.107,0.161
1138,1.442,1.336,1.4,44.345,12.009,3.805,16.589,0.381,0.106,0.159
1145,1.439,1.342,1.1,44.412,12.044,3.798,16.59,0.377,0.105,0.158
1158,1.435,1.339,1.8,44.357,12.078,3.783,16.586,0.374,0.104,0.157
1166,1.448,1.336,3.0,44.19,12.069,3.793,16.612,0.371,0.112,0.164
1170,1.462,1.333,1.0,44.0,12.068,3.821,16.575,0.368,0.111,0.162
1181,1.466,1.331,0.9,44.144,12.042,3.814,16.573,0.364,0.11,0.161
1195,1.462,1.345,1.1,44.042,11.992,3.807,16.535,0.361,0.109,0.16
1204,1.458,1.358,2.1,43.983,11.983,3.808,16.51,0.358,0.108,0.158
1218,1.463,1.347,1.2,44.05,12.05,3.843,16.478,0.364,0.107,0.157
1229,1.467,1.352,1.1,43.984,11.992,3.836,16.465,0.369,0.107,0.156
1236,1.463,1.374,0.7,43.967,12.008,3.837,16.454,0.374,0.106,0.154
1245,1.452,1.371,1.8,44.129,12.008,3.823,16.461,0.371,0.105,0.153
1257,1.456,1.384,1.8,44.112,12.008,3.808,16.452,0.368,0.104,0.152
1265,1.468,1.389,0.9,44.19,12.04,3.825,16.464,0.373,0.103,0.151
1277,1.472,1.386,1.1,44.236,12.031,3.819,16.439,0.37,0.102,0.15
1290,1.469,1.383,2.2,44.32,12.008,3.812,16.433,0.375,0.102,0.148
1298,1.473,1.38,1.3,44.178,12.0,3.822,16.422,0.372,0.101,0.147
1306,1.462,1.408,1.1,44.123,11.977,3.831,16.443,0.377,0.1,0.146
1312,1.473,1.397,1.2,44.13,11.985,3.832,16.469,0.389,0.099,0.145
1328,1.477,1.386,1.4,44.061,11.985,3.841,16.448,0.386,0.098,0.144
1338,1.481,1.376,0.7,43.932,11.932,3.827,16.456,0.383,0.098,0.15
1346,1.47,1.366,2.3,43.843,11.888,3.813,16.452,0.381,0.097,0.149
1357,1.474,1.37,1.4,43.837,11.911,3.815,16.441,0.378,0.104,0.156
1364,1.471,1.368,1.4,43.868,11.882,3.801,16.446,0.375,0.11,0.162
1376,1.46,1.38,0.2,43.905,11.956,3.796,16.464,0.38,0.109,0.161
1384,1.449,1.413,0.5,43.804,11.906,3.775,16.488,0.377,0.109,0.159
1398,1.439,1.417,1.7,43.856,11.892,3.77,16.506,0.381,0.108,0.158
1399,1.457,1.421,1.9,43.836,11.929,3.786,16.514,0.379,0.107,0.157
1415,1.468,1.418,2.1,43.844,11.929,3.794,16.498,0.376,0.106,0.156
1423,1.472,1.423,2.0,43.901,12.0,3.796,16.486,0.373,0.106,0.155
1424,1.469,1.42,1.4,43.811,12.007,3.797,16.482,0.378,0.105,0.154
1438,1.479,1.438,1.5,43.785,11.993,3.799,16.465,0.375,0.104,0.153
1449,1.476,1.434,1.2,43.71,11.986,3.8,16.466,0.379,0.103,0.152
1461,1.479,1.432,0.9,43.699,11.973,3.795,16.522,0.39,0.11,0.158
1468,1.469,1.435,1.3,43.796,11.993,3.796,16.52,0.388,0.109,0.156
1477,1.473,1.459,0.7,43.77,11.939,3.777,16.481,0.385,0.108,0.155
1494,1.477,1.463,0.9,43.671,11.933,3.805,16.485,0.383,0.107,0.154
1502,1.467,1.487,3.2,43.587,11.94,3.793,16.492,0.393,0.107,0.153
1517,1.477,1.483,0.4,43.682,12.02,3.821,16.492,0.397,0.106,0.152
1527,1.474,1.493,2.3,43.586,11.961,3.809,16.451,0.395,0.105,0.151
1534,1.471,1.497,1.4,43.641,11.967,3.797,16.433,0.392,0.111,0.157
1547,1.474,1.487,0.7,43.63,12.006,3.792,16.438,0.39,0.11,0.156
1555,1.471,1.497,0.8,43.561,11.994,3.781,16.441,0.387,0.11,0.155
1561,1.468,1.494,0.9,43.577,11.987,3.776,16.451,0.385,0.109,0.154
1576,1.459,1.503,1.0,43.637,12.006,3.796,16.461,0.389,0.108,0.153
1583,1.456,1.5,3.6,43.633,12.051,3.791,16.475,0.386,0.108,0.152
1591,1.472,1.497,0.8,43.686,12.119,3.843,16.474,0.39,0.107,0.151
1608,1.469,1.512,2.8,43.681,12.112,3.838,16.477,0.388,0.106,0.15
1614,1.472,1.509,0.1,43.671,12.106,3.826,16.451,0.385,0.112,0.155
1623,1.463,1.519,0.8,43.685,12.056,3.809,16.493,0.383,0.111,0.154
1640,1.454,1.509,0.9,43.718,12.049,3.822,16.496,0.38,0.11,0.153
1646,1.457,1.5,1.5,43.738,12.067,3.835,16.516,0.384,0.11,0.152
1652,1.461,1.521,3.0,43.715,12.067,3.842,16.525,0.394,0.109,0.152
1669,1.458,1.53,1.0,43.819,12.181,3.867,16.514,0.392,0.108,0.151
1679,1.461,1.527,2.1,43.88,12.222,3.868,16.51,0.389,0.108,0.15
1682,1.458,1.524,1.2,43.905,12.238,3.857,16.502,0.387,0.113,0.155
1693,1.456,1.521,1.7,43.923,12.231,3.858,16.486,0.385,0.112,0.154
1705,1.453,1.512,0.4,43.935,12.253,3.847,16.479,0.388,0.112,0.153
1713,1.444,1.532,1.4,43.947,12.222,3.825,16.485,0.386,0.111,0.152
1721,1.442,1.547,1.0,43.948,12.25,3.826,16.478,0.39,0.11,0.151
1733,1.451,1.549,0.3,43.948,12.202,3.821,16.467,0.387,0.11,0.15
1748,1.443,1.552,1.3,44.0,12.172,3.799,16.485,0.385,0.109,0.149
1759,1.44,1.549,1.2,44.057,12.183,3.794,16.474,0.383,0.109,0.149
1764,1.438,1.551,0.8,43.989,12.193,3.801,16.497,0.386,0.108,0.148
1774,1.429,1.548,1.1,44.068,12.198,3.797,16.519,0.395,0.107,0.147
1791,1.427,1.539,1.3,44.0,12.157,3.787,16.493,0.393,0.107,0.146
1801,1.43,1.531,0.7,44.078,12.134,3.777,16.46,0.391,0.106,0.145
