ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeAcc,HomeDef,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayAcc,AwayDef,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
4,2021,1,West Ham United,Newcastle United,0,1,0,0,2,1.0,1.6,58,42,Mark Noble,4-2-3-1,15,3,0.2,0.0,16.5,0,0,0,Jamaal Lascelles,4-4-2,15,2,0.1333333333333333,1.0,17.6,1,0,0,Stuart Attwell,2020-09-12,Sat,20:00
26,2021,3,West Ham United,Wolverhampton Wanderers,1,0,0,4,0,2.4,0.5,37,63,Declan Rice,5-4-1,15,7,0.4666666666666667,1.0,12.6,0,0,0,Conor Coady,3-4-3,11,2,0.1818181818181818,0.4285714285714285,21.1,0,0,0,Martin Atkinson,2020-09-27,Sun,19:00
50,2021,6,West Ham United,Manchester City,0,0,1,1,1,0.3,1.0,31,69,Declan Rice,5-4-1,6,2,0.3333333333333333,0.8571428571428571,22.3,0,0,0,Raheem Sterling,4-3-3,14,7,0.5,0.5,20.9,1,0,0,Anthony Taylor,2020-10-24,Sat,12:30
74,2021,8,West Ham United,Fulham,1,0,0,1,0,1.3,1.7,53,47,Declan Rice,3-4-3,16,7,0.4375,1.0,15.8,1,0,0,Tom Cairney,4-2-3-1,12,2,0.1666666666666666,0.8571428571428571,21.1,2,0,1,Robert Jones,2020-11-07,Sat,20:00
98,2021,10,West Ham United,Aston Villa,1,0,0,2,1,0.4,2.5,34,66,Declan Rice,3-4-3,6,2,0.3333333333333333,0.8333333333333334,15.8,0,0,0,Jack Grealish,4-3-3,15,6,0.4,0.0,18.5,2,0,1,Peter Bankes,2020-11-30,Mon,20:00
101,2021,11,West Ham United,Manchester United,0,1,0,1,3,2.0,1.7,40,60,Declan Rice,3-4-3,19,6,0.3157894736842105,0.5,15.7,1,0,0,Harry Maguire,4-2-3-1,15,6,0.4,0.8333333333333334,19.3,0,0,0,Andre Marriner,2020-12-05,Sat,17:30
124,2021,13,West Ham United,Crystal Palace,0,0,1,1,1,0.4,1.1,52,48,Declan Rice,4-2-3-1,9,2,0.2222222222222222,0.5,20.1,1,0,0,Luka Milivojević,4-4-2,8,2,0.25,0.5,13.2,0,0,0,David Coote,2020-12-16,Wed,20:00
145,2021,15,West Ham United,Brighton And Hove Albion,0,0,1,2,2,1.3,1.1,44,56,Mark Noble,3-4-1-2,11,4,0.3636363636363636,0.5,13.4,0,0,0,Lewis Dunk,3-4-3,13,4,0.3076923076923077,0.5,16.2,0,0,0,Simon Hooper,2020-12-27,Sun,14:15
172,2021,19,West Ham United,Burnley,1,0,0,1,0,1.7,0.5,45,55,Declan Rice,4-2-3-1,15,3,0.2,1.0,12.9,1,0,0,Ben Mee,4-4-2,10,2,0.2,0.6666666666666666,24.2,1,0,0,Chris Kavanagh,2021-01-16,Sat,15:00
180,2021,18,West Ham United,West Bromwich Albion,1,0,0,2,1,2.0,0.5,59,41,Declan Rice,4-2-3-1,14,6,0.4285714285714285,0.5,18.3,1,0,0,Jake Livermore,4-4-1-1,6,2,0.3333333333333333,0.6666666666666666,20.5,0,0,0,Graham Scott,2021-01-19,Tue,18:00
204,2021,21,West Ham United,Liverpool,0,1,0,1,3,0.8,2.0,33,67,Declan Rice,4-2-3-1,8,2,0.25,0.4,14.7,0,0,0,Jordan Henderson,4-3-1-2,14,5,0.3571428571428571,0.5,15.7,0,0,0,Jonathan Moss,2021-01-31,Sun,16:30
