ID,AvgGF,AvgGA,XG,AvgPoss,AvgSH,AvgSOT,AvgDist,AvgFK,AvgPK,AvgPKAtt
840,1.714,1.56,1.0,53.202,11.905,4.357,18.576,0.452,0.155,0.179
849,1.706,1.565,1.0,53.224,11.871,4.365,18.513,0.459,0.153,0.176
866,1.686,1.547,0.8,53.233,11.895,4.372,18.523,0.465,0.151,0.174
873,1.69,1.529,0.9,53.149,11.816,4.333,18.514,0.46,0.149,0.172
877,1.716,1.511,0.7,53.0,11.739,4.33,18.47,0.455,0.148,0.17
891,1.697,1.506,2.3,52.809,11.719,4.337,18.447,0.449,0.146,0.169
899,1.7,1.489,1.8,52.789,11.833,4.378,18.437,0.444,0.144,0.167
910,1.703,1.473,0.5,52.714,11.791,4.385,18.468,0.44,0.143,0.176
918,1.685,1.489,1.0,52.793,11.75,4.359,18.486,0.435,0.141,0.174
930,1.677,1.495,1.7,52.688,11.699,4.333,18.417,0.43,0.14,0.172
942,1.66,1.489,1.0,52.777,11.734,4.351,18.422,0.436,0.138,0.17
954,1.642,1.495,0.9,52.863,11.674,4.316,18.418,0.432,0.137,0.168
965,1.646,1.5,2.6,52.698,11.646,4.292,18.352,0.438,0.135,0.167
975,1.67,1.505,1.7,52.546,11.619,4.299,18.321,0.433,0.134,0.165
990,1.694,1.5,1.6,52.51,11.653,4.316,18.293,0.429,0.133,0.163
994,1.677,1.515,0.0,52.414,11.727,4.303,18.3,0.434,0.131,0.162
1008,1.66,1.51,1.9,52.24,11.62,4.26,18.411,0.43,0.13,0.16
1013,1.644,1.505,2.4,52.366,11.614,4.218,18.385,0.426,0.129,0.158
1025,1.637,1.52,1.3,52.324,11.667,4.235,18.384,0.431,0.127,0.157
1036,1.631,1.515,0.2,52.272,11.689,4.204,18.369,0.427,0.126,0.155
1042,1.625,1.519,0.5,52.231,11.606,4.183,18.325,0.423,0.125,0.154
1050,1.619,1.524,0.6,52.076,11.581,4.181,18.31,0.429,0.124,0.152
1063,1.604,1.519,2.3,52.066,11.604,4.179,18.296,0.425,0.123,0.151
1069,1.598,1.533,2.4,51.86,11.598,4.178,18.259,0.421,0.121,0.15
1077,1.602,1.528,2.1,51.769,11.62,4.194,18.266,0.417,0.13,0.157
1093,1.596,1.523,3.4,51.835,11.651,4.183,18.221,0.422,0.128,0.156
1105,1.6,1.527,2.8,51.855,11.673,4.182,18.227,0.418,0.127,0.164
1117,1.613,1.559,0.4,51.775,11.712,4.207,18.251,0.432,0.135,0.18
1128,1.598,1.571,0.1,51.616,11.643,4.205,18.208,0.429,0.134,0.179
1138,1.584,1.558,1.4,51.363,11.549,4.177,18.144,0.425,0.133,0.177
1530,1.588,1.553,1.0,51.333,11.561,4.175,18.139,0.421,0.132,0.175
1533,1.583,1.548,0.6,51.148,11.522,4.165,18.123,0.417,0.13,0.174
1542,1.578,1.552,0.4,51.103,11.509,4.164,18.161,0.422,0.129,0.172
1556,1.573,1.556,1.2,51.154,11.487,4.154,18.182,0.419,0.128,0.171
1562,1.576,1.559,0.7,51.008,11.466,4.153,18.191,0.415,0.127,0.169
