ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
1210,2024,2,Luton Town,Burnley,0,1,0,1,2,1.3,1.1,49,51,Tom Lockyer,3-4-3,18,2,13.1,0,0,0,Josh Brownhill,4-3-3,14,4,20.2,0,0,0,Peter Bankes,2023-10-03,Tue,19:30
1215,2024,8,Burnley,Chelsea,0,1,0,1,4,0.7,1.9,38,62,Josh Brownhill,4-3-3,10,3,18.2,1,0,0,Conor Gallagher,4-3-3,8,4,18.1,0,1,1,Stuart Attwell,2023-10-07,Sat,15:00
1222,2024,9,Brentford,Burnley,1,0,0,3,0,3.1,1.1,50,50,Christian Nørgaard,4-3-3,23,9,15.0,1,0,0,Josh Cullen,4-2-3-1,6,1,20.2,0,0,0,Joshua Smith,2023-10-21,Sat,15:00
1233,2024,10,Bournemouth,Burnley,1,0,0,2,1,1.1,0.8,45,55,Lloyd Kelly,4-2-3-1,13,6,19.5,2,0,0,Josh Brownhill,4-3-3,6,3,18.0,0,0,0,Samuel Barrott,2023-10-28,Sat,15:00
1243,2024,11,Burnley,Crystal Palace,0,1,0,0,2,1.1,1.3,67,33,Josh Brownhill,4-4-2,17,5,13.3,0,0,0,Joel Ward,4-2-3-1,4,3,13.9,0,0,0,Peter Bankes,2023-11-04,Sat,15:00
1253,2024,12,Arsenal,Burnley,1,0,0,3,1,1.8,0.3,63,37,Jorginho,4-3-3,16,6,13.8,0,0,0,Josh Brownhill,4-4-2,8,5,19.3,0,0,0,Michael Oliver,2023-11-11,Sat,15:00
1265,2024,13,Burnley,West Ham United,0,1,0,1,2,1.3,0.9,50,50,Josh Brownhill,4-4-2,10,4,17.2,0,1,1,Kurt Zouma,4-2-3-1,11,3,13.2,0,0,0,Samuel Barrott,2023-11-25,Sat,15:00
1272,2024,14,Burnley,Sheffield United,1,0,0,5,0,1.8,0.4,63,37,Josh Brownhill,4-4-2,19,7,15.9,0,0,0,Oliver Norwood,3-4-3,6,3,18.9,0,0,0,Chris Kavanagh,2023-12-02,Sat,15:00
1281,2024,15,Wolverhampton Wanderers,Burnley,1,0,0,1,0,0.8,0.9,51,49,Max Kilman,3-4-3,7,4,15.8,1,0,0,Josh Brownhill,4-4-2,12,3,21.9,2,0,0,Jarred Gillett,2023-12-05,Tue,19:30
1294,2024,16,Brighton And Hove Albion,Burnley,0,0,1,1,1,2.6,0.6,72,28,Lewis Dunk,4-2-3-1,29,11,14.2,2,0,0,Josh Brownhill,4-4-2,6,3,12.9,0,0,0,Simon Hooper,2023-12-09,Sat,15:00
