ID,Season,Round,Home,Away,HomeWin,AwayWin,Draw,HomeGoal,AwayGoal,HomeXG,AwayXG,HomePoss,AwayPoss,HomeCaptain,HomeFormation,HomeSH,HomeSOT,HomeDist,HomeFK,HomePK,HomePKAtt,AwayCaptain,AwayFormation,AwaySH,AwaySOT,AwayDist,AwayFK,AwayPK,AwayPKAtt,Referee,Date,Day,Time
396,2022,2,Brighton And Hove Albion,Watford,1,0,0,2,0,1.3,0.5,56,44,Lewis Dunk,4-4-1-1,13,3,16.9,0,0,0,Tom Cleverley,4-1-4-1,10,1,19.3,0,0,0,Anthony Taylor,2021-08-21,Sat,17:30
408,2022,3,Tottenham Hotspur,Watford,1,0,0,1,0,1.0,0.8,57,43,Hugo Lloris,4-3-3,15,8,18.8,3,0,0,Craig Cathcart,4-1-4-1,9,2,16.3,1,0,0,Andre Marriner,2021-08-29,Sun,14:00
426,2022,5,Norwich City,Watford,0,1,0,1,3,1.0,2.4,49,51,Grant Hanley,4-3-3,12,5,20.7,1,0,0,Tom Cleverley,4-2-3-1,12,8,13.5,0,0,0,Robert Jones,2021-09-18,Sat,15:00
445,2022,7,Leeds United,Watford,1,0,0,1,0,1.3,0.2,66,34,Liam Cooper,4-1-4-1,20,3,18.8,1,0,0,Ben Foster,4-2-3-1,5,1,19.4,0,0,0,Simon Hooper,2021-10-02,Sat,15:00
465,2022,9,Everton,Watford,0,1,0,2,5,1.5,3.7,49,51,Séamus Coleman,4-4-1-1,15,4,15.7,0,0,0,Moussa Sissoko,4-1-4-1,20,8,19.2,0,0,0,Graham Scott,2021-10-23,Sat,15:00
489,2022,11,Arsenal,Watford,1,0,0,1,0,1.6,0.5,60,40,Pierre-Emerick Aubameyang,4-4-1-1,13,5,21.1,1,0,1,Moussa Sissoko,4-1-4-1,7,1,19.7,0,0,0,Kevin Friend,2021-11-07,Sun,14:00
506,2022,13,Leicester City,Watford,1,0,0,4,2,2.1,2.8,56,44,Kasper Schmeichel,4-2-3-1,18,8,14.6,0,0,0,Moussa Sissoko,4-1-4-1,16,4,16.4,1,1,1,Andy Madley,2021-11-28,Sun,14:00
530,2022,16,Brentford,Watford,1,0,0,2,1,1.6,0.5,63,37,Pontus Jansson,3-5-2,13,4,15.5,0,1,1,Moussa Sissoko,4-2-3-1,6,2,14.9,1,0,0,Michael Oliver,2021-12-10,Fri,20:00
578,2022,22,Newcastle United,Watford,0,0,1,1,1,1.2,1.4,52,48,Jamaal Lascelles,4-3-3,12,1,14.6,0,0,0,Moussa Sissoko,4-3-3,18,5,19.3,2,0,0,Paul Tierney,2022-01-15,Sat,15:00
595,2022,17,Burnley,Watford,0,0,1,0,0,0.6,0.8,53,47,Ben Mee,4-4-2,13,2,19.5,1,0,0,Moussa Sissoko,4-4-2,11,5,16.3,0,0,0,Craig Pawson,2022-02-05,Sat,18:00
597,2022,24,West Ham United,Watford,1,0,0,1,0,0.8,0.3,64,36,Declan Rice,4-2-3-1,9,2,13.2,0,0,0,Moussa Sissoko,4-4-2,6,1,22.6,0,0,0,Martin Atkinson,2022-02-08,Tue,19:45
621,2022,26,Aston Villa,Watford,0,1,0,0,1,1.3,1.2,59,41,Tyrone Mings,4-3-3,20,1,21.0,1,0,0,Moussa Sissoko,4-3-3,8,4,18.1,0,0,0,Robert Jones,2022-02-19,Sat,15:00
633,2022,27,Manchester United,Watford,0,0,1,0,0,2.8,0.6,67,33,Bruno Fernandes,4-2-3-1,22,3,16.9,1,0,0,Moussa Sissoko,4-3-3,10,2,21.7,0,0,0,Kevin Friend,2022-02-26,Sat,15:00
648,2022,19,Wolverhampton Wanderers,Watford,1,0,0,4,0,0.7,0.6,66,34,Conor Coady,3-4-3,10,5,18.9,0,0,0,Moussa Sissoko,4-3-3,9,0,21.8,2,0,0,Darren England,2022-03-10,Thu,19:30
656,2022,29,Southampton,Watford,0,1,0,1,2,1.4,1.7,63,37,James Ward-Prowse,4-4-2,13,6,12.8,1,0,0,Moussa Sissoko,4-3-3,9,5,16.9,0,0,0,Graham Scott,2022-03-13,Sun,14:00
669,2022,31,Liverpool,Watford,1,0,0,2,0,2.2,0.6,73,27,Jordan Henderson,4-3-3,19,2,18.7,0,1,1,Moussa Sissoko,4-1-4-1,5,2,15.3,0,0,0,Stuart Attwell,2022-04-02,Sat,12:30
705,2022,34,Manchester City,Watford,1,0,0,5,1,3.6,0.5,73,27,Fernandinho,4-2-3-1,20,7,14.6,0,1,1,Moussa Sissoko,4-3-3,5,2,14.5,0,0,0,Kevin Friend,2022-04-23,Sat,15:00
724,2022,36,Crystal Palace,Watford,1,0,0,1,0,2.2,0.4,67,33,Joel Ward,4-3-3,14,6,15.8,1,1,1,Moussa Sissoko,4-3-3,6,1,17.7,0,0,0,Graham Scott,2022-05-07,Sat,15:00
759,2022,38,Chelsea,Watford,1,0,0,2,1,2.2,0.6,71,29,César Azpilicueta,3-4-3,19,8,16.9,0,0,0,Moussa Sissoko,4-3-3,8,3,21.9,1,0,0,Mike Dean,2022-05-22,Sun,16:00
